id,disk,offset,jp,en
s_000085,Alshark (System disk).hdm,0x05D0E5,"連邦ﾉ諜報部が、惑星ザジルﾉ麻薬シンジケｰトﾆ潜入ｼ手ﾆｲﾚﾀフィルムだ。0_6ｿﾉ写真ﾆﾊ、ドｰム型栽培園ﾉ6内部１面ﾆびｯｼﾘﾄｵｲ繁ｯﾀ6キドゥンが写ｯﾃｲﾀ。0_6キドゥン。ｿﾚﾊ、ゾリアス帝国6ｶﾗ持ﾁ込ﾏﾚﾀドラッグﾉｺﾄ6で、中毒性ﾊﾓﾁﾛﾝﾉｺﾄ、常6習者ﾊ激ｼｲ幻覚症状ﾆ見舞ﾜﾚ6ﾙ。0_6ｼｶｼ、ｺﾉドラッグﾉ最大ﾉ特6徴ﾊ、バイオジャンクﾆｱｯﾀ。0_6バイオジャンクﾄﾊ、キドゥンﾉ6中ﾆ含ﾏﾚﾃｲﾙ特殊成分ﾉ作用6ﾆﾖｯﾃ、生体内ﾉ遺伝子ﾉ突然6変異が起ｺﾘ、内的外的ﾆ急速ﾅ6進化ﾄ退化ﾆ見回ﾚﾙｺﾄだ。0_6ｺﾉ症状が現ﾚﾙﾄ、ﾀｲﾃｲﾉ6場合ﾊ、無惨ﾅ死ﾆｲﾀﾙﾓﾉﾅ6ﾉだが、中ﾆﾊ何万分ﾉ１ﾄｲｳ6確率で凶暴ﾅバイオビｰストが誕6生ｼﾃｼﾏｳ。0_66ｿﾉ結果、ｺﾉ２、３ヶ月ﾉ間ﾆ6マｰズ連邦ﾉ各地で大量惨殺が発6生ｼﾃｲﾀ。0#P","This film was obtained by Federation intelligence agents who infiltrated a drug syndicate on the planet Zajil. The photo showed a large number of kidneys growing thickly on one side of the dome-shaped cultivation garden. Kidun. It's a drug brought over from the Zorias Empire, and not only is it addictive, but users experience severe hallucinations. However, the biggest feature of this drug was that it was biojunk. Biojunk refers to genetic mutations within living organisms caused by the effects of special ingredients contained in Kidung, resulting in rapid evolution and degeneration both internally and externally. When this symptom appears, it usually results in a brutal death, but in some cases, there is a 1 in 10,000 chance that a ferocious bio-beast is born. As a result, mass killings have occurred in various parts of the Mars Federation over the past few months."
s_000086,Alshark (System disk).hdm,0x05D723,"今回ﾉｺﾄで連邦ﾉ上層部ﾆﾊ、前ﾆﾓ@増ｼﾃ私ﾉ株ｦ上げﾙ事がでｷﾀﾖ。ｱﾘがﾄｳ。0#V","Thanks to you, I'm in good with the Federation brass. I owe you one."
s_000087,Alshark (System disk).hdm,0x05DA2C,"達ﾊ捕ﾗｴﾗﾚ、6拘留ｻﾚﾃｼﾏｯﾀ。0_6ｿﾉ３ヶ月後、マｰズ連邦ﾊ、@6予告無ｼﾆゾリアスｶﾗﾉ攻撃ｦ6受ｹ、ｿﾉ機能ﾉﾎﾄﾝどｦ壊滅6ﾆ追ｲﾔﾗﾚﾀ。0#G","They were captured and imprisoned. Three months later... Zolius struck without warning. The Mars Federation was left in ruins."
s_000088,Alshark (System disk).hdm,0x05DBB9,"兵士ﾉ言葉が終ﾜﾙ6前ﾆ行動ｦ起ｺｼﾃｲﾀ。@6兵士ﾊ、痛ﾐｦ感じﾙ間ﾓﾅｸ@6通路ﾆ横ﾀﾜﾘ、沈黙ｼﾀ。0#V","He moved before the soldier finished speaking. The man hit the floor, silenced forever."
s_000089,Alshark (System disk).hdm,0x05ECE5,"私ﾊ、マｰズ連邦ﾆ戻ｯﾃ、@連邦軍ﾉ頭ﾉ固ｲ連中ｦ相手ﾆ、協力ｼﾃｸﾚﾙﾖｳﾆ説得ｼﾃ@ﾐﾏｼｮｳ。0#K","I'll head back to the Mars Federation. I'll try to reason with those military stiffs."
s_000090,Alshark (System disk).hdm,0x05EEF8,"ウェルダｻﾝﾊ、特殊精神波ﾆ@打ﾁ勝ﾂｺﾄがでｷﾙｶﾓ‥‥0_4$
5ﾅﾗ、私ﾓ協力ｼﾖｳ。@ﾀぶﾝ、ｺｺノｰザンﾉ砦ﾅﾗ、何ｶﾂｶﾒﾙだﾛｳ。0#W","Werda might be able to resist those special psychic waves... $ Then I'll help. We might find a lead at the fortress here."
s_000091,Alshark (System disk).hdm,0x05F4A7,"惑星ザジル行ｷﾉチケットﾊ、@１００クレジットﾆﾅﾘﾏｽ。@ご利用ﾅｻｲﾏｽｶ？0#Y","Ticket to Zajil: 100 CREDIT. Buy one?"
s_000092,Alshark (System disk).hdm,0x05F4FE,"惑星ステア行ｷﾉチケットﾊ、@１２０クレジットﾆﾅﾘﾏｽ。@ご利用ﾅｻｲﾏｽｶ？0#Y","Ticket to Stea: 120 CREDIT. Interested?"
s_000093,Alshark (System disk).hdm,0x05F555,"惑星ジュｰク行ｷﾉチケットﾊ、２４０クレジットﾆﾅﾘﾏｽ。@ご利用ﾅｻｲﾏｽｶ？0#Y","A ticket to Juke runs 240 CREDIT. Want it?"
s_000094,Alshark (System disk).hdm,0x05F9AA,"惑星ジュｰク行ｷﾉチケットﾊ、２２０クレジットﾆﾅﾘﾏｽ。@ご利用ﾅｻｲﾏｽｶ？0#Y","Heading to Juke? That'll be 220 CREDIT."
s_000095,Alshark (System disk).hdm,0x05FA01,"惑星マｰズ行ｷﾉチケットﾊ、@１２０クレジットﾆﾅﾘﾏｽ。@ご利用ﾅｻｲﾏｽｶ？0#Y","To Mars, it's 120 CREDIT. Need a ticket?"
s_000096,Alshark (System disk).hdm,0x05FA59,"だ今、私どﾓでﾊ、@惑星ジュｰクﾍﾉ往復チケットｦ３００クレジットﾆﾃ販売ｻｾﾃ頂ｲﾃｵﾘﾏｽ。@ご利用ﾅｻｲﾏｽｶ？0#Y","Special offer! Round-trip ticket to Juke, just 300 CREDIT! Interested?"
s_000097,Alshark (System disk).hdm,0x05FACF,"だ今、私どﾓでﾊ、@惑星マｰズﾍﾉ往復チケットｦ@２００クレジットﾆﾃ販売ｻｾﾃ頂ｲﾃｵﾘﾏｽ。@ご利用ﾅｻｲﾏｽｶ？0#Y","Round-trip tickets to Mars are on sale for 200 CREDIT. Care to buy one?"
s_000098,Alshark (System disk).hdm,0x060091,"ウェポン・カイナン5ｱﾉ赤ｲモンスタｰﾆﾊ、@プラズマガンがﾖｸ効ｸぜ！0#G","That red monster? Hit it with a plasma gun! Works like a charm."
s_000099,Alshark (System disk).hdm,0x0600DA,"スクラップ交換所5スクラップが必要ﾅﾗ、ｲﾂでﾓどｳぞ。0#P","Need SCRAP? You've come to the right place."
s_000100,Alshark (System disk).hdm,0x06118E,"達ﾊ・・・0_4シャイナ5私、家ｦ出ﾃ、一人暮ﾗｼｽﾙｺﾄﾆｼﾀﾉ。@ｲﾂﾏでﾓ親ﾆ頼ｯﾃﾗﾚﾅｲﾓﾉﾈ。#S","I'm living by myself now. Can't be a kid forever, right?"
s_000101,Alshark (System disk).hdm,0x06171E,"マｰズ人がｺﾝﾅ所ﾆｲﾙﾅﾝﾃ珍ｼｲじｬﾈｪｶ。@ｲｲｺﾄｦ教ｴﾃﾔﾛｳ。0_4無法者5惑星ティルスﾉザｰテ皇太子が、強ｲ無法者ｦ捜ｼﾃﾙﾗｼｲぜ。雇ｯﾃﾓﾗｴば、ｶﾅﾘﾉ金ﾆ@ﾅﾙｿｳだ。#S","A Martian, eh? You're a long way from home. Here's a tip: Prince Zate of Tirus is looking for some hired muscle. The pay's supposed to be great."
s_000102,Alshark (System disk).hdm,0x063055,"ベギｰ　プリンス　ホテル5ｲﾗｯｼｬｲﾏｾ。@ご宿泊ﾊ、１０クレジットﾆﾅﾘﾏｽが？0#Y","Welcome. A room is 10 CREDIT. Staying the night?"
s_000103,Alshark (System disk).hdm,0x0630DC,"スクラップ交換所5毎度どｳﾓｯ！@スクラップﾉご用命ﾊ、当店ｦ@ごﾋｲｷﾆ！0#P","Appreciate the business! When you think SCRAP, think of us!"
s_000104,Alshark (System disk).hdm,0x0635EB,"時、ｽﾅﾜﾁ今ｶﾗ３００年ﾓ昔ﾉｺﾄ、マｰズ人ｦ統率ｼﾃｲﾀﾉが、ｶﾉウェｰ・ドゥムナでｽ。0#P","Back in the day, 300 years ago, the We Dumna ruled the Mars people."
s_000105,Alshark (System disk).hdm,0x06363A,"本ﾆﾓ載ｯﾃｲﾙｺﾄでｽが彼が、植民ﾆ際ｼﾃ、ミュントスﾆ迫害ｦ加ｴﾀﾄ今ﾉ人々ﾊ、@思ｯﾃｲﾙﾖｳでｽ。0#P","Most people nowadays believe he persecuted the Myuntos during the colonization."
s_000106,Alshark (System disk).hdm,0x0636EF,"事実、惑星ステアﾉミュントスﾉ村ﾍ行ｹば、ウェｰ・ドゥムナﾊ今でﾓ永遠ﾉ友ﾄｼﾃ、祭ﾗﾚﾃｲﾙﾉでｽ。0#P","In fact, if you go to the village of Myntos on the planet Stair, We Dumna is still worshiped as an eternal friend."
s_000107,Alshark (System disk).hdm,0x063752,"ドゥムナﾆﾄｯﾃ唯一ﾉ友ﾄ呼べﾀﾉが、ミュントス人ﾉサｰトス老師でｱｯﾀｺﾄﾓ見逃ｾﾏｾﾝ。0#P","It cannot be overlooked that the only friend Dumna could call was Master Sartos of Myntos."
s_000108,Alshark (System disk).hdm,0x064139,"スクラップ交換所5スクラップｦ高値で買ｲ取ﾘ@ｲﾀｼﾏｼｮｳ。0#P","Selling SCRAP? I'll give you top CREDIT for it."
s_000109,Alshark (System disk).hdm,0x06532F,"偉大ﾅﾙ老師ウェｰ・ドゥムナﾓﾏﾀ、ミュントスﾉ友でｱｯﾀﾉでｽﾖ。0#P","The great master We Dumna was also a friend of Myntos."
s_000110,Alshark (System disk).hdm,0x065374,"方ﾉ持ｯﾃｲﾙ@三ﾂ葉ﾉ紋章ﾊ、サｰトス老師がドゥムナ老師ﾆ贈ﾗﾚﾀﾓﾉﾅﾉでｽ。0#P","That three-leaf crest was a gift from Master Sartos to We-Dumnah."
s_000111,Alshark (System disk).hdm,0x0657C0,"方が、試練ｦ成ｼ遂げﾀ印ﾄｼﾃ持ﾁ帰ｯﾀｿﾉ緑ﾆ彩ﾗﾚﾀ手ｦ、コルレルﾉ老師ﾆ見ｾﾙﾉでｽ。0#P","He shows the old Correll his green hand, which he brought back as a sign that he has completed his ordeal."
s_000112,Alshark (System disk).hdm,0x06593D,"クッ！@‥‥‥シオン、私ﾊｺﾚ以上、@進ﾒﾅｲﾖｳだ。0_4$","Ugh! ...Sion, I can't go on."
s_000113,Alshark (System disk).hdm,0x065BB4,"一斉ﾆ引ｸﾝだぞ！@0ｾｲﾉｫｰ！0_6鈍ｲ音ﾄ共ﾆ、ﾕｯｸﾘﾄレバｰ6が下ﾆｻがｯﾃｲｷ、ﾔがﾃ機械6が停止ｼﾀ。0#V","Everyone, pull! Heave! The lever slowly gave way with a groan, and the machine stopped."
s_000114,Alshark (System disk).hdm,0x0666C0,"我ﾗミュントスﾉ偉大ﾅﾙ老師@サｰトスﾊ、ドゥムナ老師が@ｵ亡ｸﾅﾘﾆﾅﾙ時、１ﾂﾉ品ｦ預ｶｯﾀﾉでｽ。0#P","Before he passed, Master We-Dumnah entrusted a single item to our master, Saatos."
s_000115,Alshark (System disk).hdm,0x066746,"マントﾊ、ドゥムナ老師ﾉ@思念が込ﾒﾗﾚｼ物で、身ﾆﾂｹﾙ者ﾆ不思議ﾅ能力ｦ授ｹﾙｺﾄがでｷﾙ物ﾅﾉでｽ。0#P","Imbued with Master We-Dumnah's spirit, the mantle grants its wearer wondrous powers."
s_000116,Alshark (System disk).hdm,0x06679F,"ドゥムナ老師ﾉ死後、マｰズ人ﾉ指導者ﾄﾅｯﾀカスタ・バイヤｰﾊ、ｿﾚｦ狙ｲ、サｰトス老師ﾄ我ﾗミュントスｦ追ｯﾀﾉでｽ。0#P","After Elder Dumna's death, Casta Bayer, who became the leader of the Marsians, pursued Elder Sartos and us, Myntos, with this in mind."
s_000117,Alshark (System disk).hdm,0x066836,"サｰトス老師ﾊ、湖ﾉ中ﾆ我ﾗﾉ町ｦ沈ﾒﾙｺﾄﾆﾖｯﾃｿﾉ追求ﾉ手ｶﾗ逃ﾚﾀﾉでｽ。0#P","Elder Sartos escaped his pursuit by sinking our town into a lake."
s_000118,Alshark (System disk).hdm,0x066878,"場所ﾊ、我ﾗﾉ秘密ﾄﾅﾘ、遺志ｦ継ぐ者が現ﾚﾙﾏで、守ﾘ抜ｶﾚﾃｷﾏｼﾀ。0#P","The location has become our secret, guarded until someone comes along to inherit his will."
s_000119,Alshark (System disk).hdm,0x0668F6,"サｰトスﾉ遺跡ﾊ、サｰトス老師が眠ﾙ遺跡ﾅﾉでｽ。0#P","The ruins of Sartos are the ruins where Master Sartos is buried."
s_000120,Alshark (System disk).hdm,0x067277,"今ﾏでﾉ試練ﾊ、ｺｺミカｰﾉ@試練ﾆ比べﾚば、戯ﾚ事ﾓ同じ。0#P","What you've faced was a game. This is the real test."
s_000121,Alshark (System disk).hdm,0x0674AD,"ヤｰクｰ老師ﾉ元ﾍｵ急ぎｸだｻｲ。@ｿｼﾃ、ｿﾉ印ﾀﾙ銀ﾉ粉で彩ﾗﾚｼ掌ｦ見ｾﾙﾉでｽ。0#P","Hurry to Master Yaakuu. The silver dust on your palm is the sign."
s_000122,Alshark (System disk).hdm,0x067966,"が開発ｼﾀばｶﾘﾉ物で、ﾏだ試ｼﾀｺﾄﾊﾅｲが威力ﾊ保証ｽﾙ。0@ｲざﾄｲｳ時ﾆ使ｳﾄｲｲだﾛｳ0#V","It's brand new. Untested, but powerful. Save it for when you're in a jam."
s_000123,Alshark (System disk).hdm,0x067AFA,"惑星サｰタリアﾆﾊ、２ﾂﾉ幻影が存在ｽﾙ。@１ﾂﾊ、コｰリスﾉ塔。@ｿｼﾃ、ﾓｳ１ﾂがザイザル火山0#P","Two phantoms haunt the planet Sartaria: the Tower of Koris, and Zaizaru Volcano."
s_000124,Alshark (System disk).hdm,0x067B4F,"惑星ﾉ中央、巨大ﾅ湖ﾆ浮ｶぶ@２ﾂﾉ島。@大ｷｲ方がコｰリス島。@小ｻｲ方がザイザル島ﾄｲｳ。0#P","In the planet's central lake are two islands: larger Koris, and smaller Zaizaru."
s_000125,Alshark (System disk).hdm,0x067C05,"だが、サｰタリアﾆｱﾙ伝説でﾊザイザルﾉ火口ﾉ中ﾆﾊ、@ザイザｰ鉱ﾄｲｳ神秘ﾉ鉱石が@眠ｯﾃｲﾙﾄｲｳ。0#P","But legend has it that a mystic ore, Zaizaa Ore, sleeps inside Zaizaru's crater."
s_000126,Alshark (System disk).hdm,0x067CC8,"だｯﾀ。@ｺﾉ鉱石ｦ持ｯﾃ行ｸﾄｲｲ。0_6ｿｳ言ｯﾃ、情報屋が差ｼ出ｼﾀ6ﾉﾊ、直径１ミリﾆﾓ満ﾀﾅｲ@6何ｶﾉ原石だｯﾀ。0#P","""Take this ore,"" the informant said, holding out a tiny speck of raw stone."
s_000127,Alshark (System disk).hdm,0x067D8B,"だｶﾗ、実際ﾆどﾉ程度ﾉ威力がｱﾙ物ﾅﾉｶﾓ分ｶﾗﾅｲ。@だが、ｿﾚが唯一ﾉ手がｶﾘﾄﾅﾙﾊずだ。0_3ザイザｰ鉱ﾉ破片6ｦ手ﾆｲﾚﾀ。0#P","I don't know what kind of power it holds, but it's the only clue you've got. (Got the ore fragment!)"
s_000128,Alshark (System disk).hdm,0x06808F,"が手ｦ触ﾚﾙﾄ6石ﾊ、不思議ﾅ光ｦ放ﾁ始ﾒ、@6ｿﾉ下ｶﾗ階段が現ﾚﾀ。0#Q","As you touch the stone, it glows... revealing a staircase!"
s_000129,Alshark (System disk).hdm,0x0680DC,"惑星ティルスｦ治ﾒﾙ@ウュリア王国皇太子ザｰテ・コセ様ﾉ宮殿でｽ。0#P","This is the palace of Prince Zate-Kose of the Ulyria Kingdom."
s_000130,Alshark (System disk).hdm,0x06821F,"ウィガﾉ司政官ﾊ、本当ﾆ残念ﾅｺﾄｦｼﾀが、大切ﾅマイクロ@チップｦｿﾁ達が余ﾉ元ﾆ届ｹﾃｸﾚﾀﾉが、何ﾖﾘﾉ救ｲだ。0#P","The Wiga administrator's betrayal was a blow, but you've saved us by bringing me this microchip."
s_000131,Alshark (System disk).hdm,0x0682A8,"我々ﾊ、マｰズ連邦最強ﾉ部隊、チャウスノｰミュだ！0#P","We are the Mars Federation's strongest unit, Chaus Nomu!"
s_000132,Alshark (System disk).hdm,0x068369,"申ｼ訳ﾅｲ。@初代国王が生ｷﾃｲﾀﾉﾊ、@２００年以上ﾓ昔ﾉｺﾄ故、余ﾆﾊ分ｶﾘｶﾈﾙ。0#P","I'm sorry. That was over 200 years ago. The details are lost to time."
s_000133,Alshark (System disk).hdm,0x0683B7,"だ。@惑星ウュルトリアﾉ王宮図書館でﾅﾗ、何ｶ手がｶﾘがﾂｶﾒﾙｶﾓｼﾚﾝ！0#P","Try the Royal Library on Wyrltoria. You may find a lead there!"
s_000134,Alshark (System disk).hdm,0x0684B7,"知ｯﾃﾉ通ﾘ、ウュリアﾉ現国王でｱﾙイｰル・コセﾊ、余ﾉ父でｱﾙ。0#P","As you know, Iel Kose, the current king of Urria, is my father."
s_000135,Alshark (System disk).hdm,0x0684F8,"王ﾊ、何ｦｵ考ｴﾅﾉｶゾリアスﾄ開戦ｼﾃｵｷﾅがﾗ、兵ｦ押ｼ進ﾒﾖｳﾄｾず、@防戦一方。0#P","What is the king thinking? We're at war with Zolius, yet we only defend."
s_000136,Alshark (System disk).hdm,0x068542,"結果、ゾリアスﾊ増長ｼ、@今ﾔｿﾉ兵力ﾊ、ウュリアﾄ互角0ｲﾔ、ｿﾚ以上ﾆﾅﾛｳﾄｼﾃｲﾙ。0#P","Now Zolius's forces rival our own... No, they're becoming even stronger!"
s_000137,Alshark (System disk).hdm,0x06882C,"でﾊ、ウュルトリアﾍﾉ@通行許可証ｦ持ｯﾃ行ｶﾚﾙﾄ@良ｶﾛｳ。0#P","You'll need this transit permit for Wyrltoria."
s_000138,Alshark (System disk).hdm,0x0690BF,"惑星マｰズ行ｷﾉチケットﾊ、@２５０クレジットﾆﾅﾘﾏｽ。@ご利用ﾅｻｲﾏｽｶ？0#Y","A ticket to Mars is 250 CREDIT. Want to buy one?"
s_000139,Alshark (System disk).hdm,0x069149,"惑星ステア行ｷﾉチケットﾊ、@２２０クレジットﾆﾅﾘﾏｽ。@ご利用ﾅｻｲﾏｽｶ？0#Y","A ticket to Stea is 220 CREDIT. Want to buy one?"
s_000140,Alshark (System disk).hdm,0x069575,"ぞﾔﾊ、@ｱﾘがﾄｳござｲﾏｼﾀ。0ｿｳｿｳ、ﾏだ、ｵ礼ｦ@ｼﾃﾏｾﾝでｼﾀﾜﾈ。0_4ミｰア5私が、ﾏだ、エムリア様ﾆ仕ｴﾃｲﾀ頃、皇女様ﾉ部屋ﾉ額縁ﾉ裏ﾆ、護身用ﾉレイソｰドｦ隠ｼﾃｵｷﾏｼﾀﾉ。0_4ミｰア5ﾖﾛｼｹﾚば、ｵ使ｲｸだｻｲ。#S","Thank you. I almost forgot your reward. Back when I served the princess, I hid a Raysword behind a picture frame in her room. It's yours if you want it."
s_000141,Alshark (System disk).hdm,0x069696,"ゴキブリﾖ、ゴキブリ！@ﾓｳｺﾝﾅ所、ｲﾔｧｰ‥‥！！46（エコｰｦｶｹﾃ読ﾓｳ！）0_46ﾏｯﾀｸ、休ﾝだｺﾄﾆ@46ﾅﾗﾅｶｯﾀﾉでｱｯﾀ！！#X","Roaches! So many roaches! Get me out of this dump! So much for a relaxing break..."
s_000142,Alshark (System disk).hdm,0x0698FE,"イｰル王ｦ殺ﾗｾﾙﾜｹﾆﾊ@ｲｶﾝ！！0_6騎士ﾊｿｳ叫ぶﾄ、腰ﾆ帯びﾀ@6レイソｰドｦ抜ｷ放ｯﾀ。@6ﾋﾙがｴﾙマントﾉ隙間ｶﾗ、@6彼が身ﾆﾂｹﾃｲﾙ甲冑が見ｴﾀ0#Z","""I won't let you kill King Eele-Kose!"" The knight drew his Raysword, his armor glinting from beneath a swirling cape."
s_000143,Alshark (System disk).hdm,0x06A147,"スクラップ交換所5スクラップｦクレジットﾆ@両替ｼﾏｼｮｳ。0#P","Scrap Exchange: Trade your SCRAP for CREDIT."
s_000144,Alshark (System disk).hdm,0x06A50B,"スクラップ屋5スクラップが、欲ｼｲﾝﾅﾗ、@勝手ﾆ持ｯﾃｯﾃｸﾚ。0#B","Scrap Yard: Want some SCRAP? Help yourself."
s_000145,Alshark (System disk).hdm,0x06A8D9,"実ﾊ、ﾄｱﾙ事情ｶﾗ、ｺﾉ星ﾉ極点ﾆどｳｼﾃﾓ行ｶﾅｸﾁｬｱﾅﾗﾈｪﾝだが、氷上車がﾅｸﾃｺﾏｯﾄﾙﾝじｬｲ。0#P","Actually, due to certain circumstances, I have to go to the pole of this planet, but without an ice vehicle, it will be a bit of a hassle."
s_000146,Alshark (System disk).hdm,0x06ABD6,"言ｲﾆｸｲﾝだが、どｳｼﾃﾓ@取ﾘ替ｴﾙ必要ﾉｱﾙパｰツが、結構、値段ﾉﾊﾙﾓﾉで、３００クレジットｶｶｯﾁﾏｳﾝだ。0#Y","Look, there's a part I have to replace. It's not cheap... gonna run you 300 CREDIT."
s_000147,Alshark (System disk).hdm,0x06B0E0,"武器屋5ゾリアスﾄ戦端が開ｶﾚﾃｶﾗ、ｺﾉ星ﾆﾓ、奴ﾗﾉ殺人兵器が@大量ﾆ送ﾘ込ﾏﾚﾃｷﾃｲﾙ。0#G","Weapon Shop: Since the war with Zolius broke out, their weapons are all over."
s_000148,Alshark (System disk).hdm,0x06B136,"スクラップ屋5スクラップｦクレジットﾆ@両替ｼﾏｼｮｳ。0#P","Scrap Shop: We buy SCRAP."
s_000149,Alshark (System disk).hdm,0x06B5DF,"ど、どｺﾉ‥‥ｵ方ｶ‥‥存じ@‥‥ﾏｾﾝが‥‥、ゼクドゥルスﾉ‥‥火炎ﾆ‥‥ﾔﾗﾚ‥‥‥、ｺﾉ‥‥ｱﾘｻﾏ‥‥でｽ。0#P","I... I don't know who you are... but a monster's flames... left me like this..."
s_000150,Alshark (System disk).hdm,0x06B772,"達ﾊ、何者だ！@ゾリアスﾄﾉ交戦状態ﾆｱﾙ中、怪ｼｲ者ｦ通ｽｺﾄﾊでｷﾅｲ！0#B","Who are you?! We're at war with the Zolius! I can't let anyone suspicious pass!"
s_000151,Alshark (System disk).hdm,0x06C1DC,"当店ﾊ、安ｻが自慢ﾉ武器屋でｽディスカウントｼﾏｽﾖ。#G","We are a weapon store that prides itself on low prices, so we offer discounts."
s_000152,Alshark (System disk).hdm,0x06C2E7,"ウュルトリア１ﾉ品ぞﾛｴ！@ｺｺで武器ｦ買ｯﾃ行ｹば、@恐ｲﾓﾝﾅｼｻ。0#G","Ulyria's #1 weapon shop! Buy from us and fear nothing!"
s_000153,Alshark (System disk).hdm,0x06C52E,"噂ﾆｼｶｽぎﾅｲﾉでｽが、惑星ヒュリスﾆ棲ﾑﾄｲｳ火炎獣ﾉ肝ｦ食べﾙﾄ、不老長寿ﾆﾅﾚﾙﾄｶ。0#P","It's only a rumor, but it's said that if you eat the liver of a fiery beast that lives on the planet Hyris, you can become immortal and live a long life."
s_000154,Alshark (System disk).hdm,0x06C65A,"現在、激戦ﾉ繰ﾘ広げﾗﾚﾃｲﾙＺ１２７恒星系ﾆ、ゾリアスﾊ、巨大ﾅ要塞ｦ築ｷ上げﾀ。0#P","Zorias has built a huge fortress in the Z127 star system, where a fierce battle is currently taking place."
s_000155,Alshark (System disk).hdm,0x06C6F9,"イｰル様ﾉｵ側ﾆ仕ｴﾃｲﾙ@デュｰク・ギｰデル様ﾊ、@ウュリア人ﾆﾊ珍ｼｲ赤毛ｦ@ﾅｻｯﾃﾏｽﾉ。0#P","Duke Giedel, who serves King Eele-Kose, has red hair--a rarity among Ulyrians."
s_000156,Alshark (System disk).hdm,0x06C8F5,"ザｰテ皇太子ﾊ、惑星ティルスﾆ追放ﾉ身ﾄﾅｯﾃｼﾏｯﾀﾉだが側近ﾉ女ｦ鍛ｴ上げ、親衛隊ﾄｼﾀﾗｼｲ。0#P","Crown Prince Zate was exiled to the planet Tire, but apparently he trained the women in his inner circle and made them into the Imperial Guard."
s_000157,Alshark (System disk).hdm,0x06C979,"皇女ﾉエムリア様ﾊ、ｿﾚﾊ大変ﾆｵ美ｼｲ方で、国民ﾉ憧ﾚﾉ的でｽﾜ。0#P","Princess Emria is extremely beautiful and is the object of the admiration of the people."
s_000158,Alshark (System disk).hdm,0x06D836,"彼女ﾆ伝ｴﾃｸだｻｲ。@エムリアﾊ、一緒ﾆ王宮ｦ抜ｹ@出ｼﾃ遊ﾝだｱﾉ日ｦ、一生、@忘ﾚﾏｾﾝﾄ。#S","Tell her... Emuria will never forget the day we snuck out of the palace together."
