id,disk,offsetHex,jp,old_en,new_en,method,confidence
s_000100,Alshark (System disk).hdm,0x06118E,"達ﾊ・・・0_4シャイナ5私、家ｦ出ﾃ、一人暮ﾗｼｽﾙｺﾄﾆｼﾀﾉ。@ｲﾂﾏでﾓ親ﾆ頼ｯﾃﾗﾚﾅｲﾓﾉﾈ。#S","[UNTRANSLATED]","I'm living by myself now. Can't be a kid forever, right?",byId,1.00
s_000101,Alshark (System disk).hdm,0x06171E,"マｰズ人がｺﾝﾅ所ﾆｲﾙﾅﾝﾃ珍ｼｲじｬﾈｪｶ。@ｲｲｺﾄｦ教ｴﾃﾔﾛｳ。0_4無法者5惑星ティルスﾉザｰテ皇太子が、強ｲ無法者ｦ捜ｼﾃﾙﾗｼｲぜ。雇ｯﾃﾓﾗｴば、ｶﾅﾘﾉ金ﾆ@ﾅﾙｿｳだ。#S","[UNTRANSLATED]","A Martian, eh? You're a long way from home. Here's a tip: Prince Zate of Tirus is looking for some hired muscle. The pay's supposed to be great.",byId,1.00
s_000102,Alshark (System disk).hdm,0x063055,"ベギｰ　プリンス　ホテル5ｲﾗｯｼｬｲﾏｾ。@ご宿泊ﾊ、１０クレジットﾆﾅﾘﾏｽが？0#Y","[UNTRANSLATED]","Welcome. A room is 10 CREDIT. Staying the night?",byId,1.00
s_000103,Alshark (System disk).hdm,0x0630DC,"スクラップ交換所5毎度どｳﾓｯ！@スクラップﾉご用命ﾊ、当店ｦ@ごﾋｲｷﾆ！0#P","[UNTRANSLATED]","Appreciate the business! When you think SCRAP, think of us!",byId,1.00
s_000105,Alshark (System disk).hdm,0x06363A,"本ﾆﾓ載ｯﾃｲﾙｺﾄでｽが彼が、植民ﾆ際ｼﾃ、ミュントスﾆ迫害ｦ加ｴﾀﾄ今ﾉ人々ﾊ、@思ｯﾃｲﾙﾖｳでｽ。0#P","[UNTRANSLATED]","Most people nowadays believe he persecuted the Myuntos during the colonization.",byId,1.00
s_000108,Alshark (System disk).hdm,0x064139,"スクラップ交換所5スクラップｦ高値で買ｲ取ﾘ@ｲﾀｼﾏｼｮｳ。0#P","[UNTRANSLATED]","Selling SCRAP? I'll give you top CREDIT for it.",byId,1.00
s_000110,Alshark (System disk).hdm,0x065374,"方ﾉ持ｯﾃｲﾙ@三ﾂ葉ﾉ紋章ﾊ、サｰトス老師がドゥムナ老師ﾆ贈ﾗﾚﾀﾓﾉﾅﾉでｽ。0#P","[UNTRANSLATED]","That three-leaf crest was a gift from Master Sartos to We-Dumnah.",byId,1.00
s_000112,Alshark (System disk).hdm,0x06593D,"クッ！@‥‥‥シオン、私ﾊｺﾚ以上、@進ﾒﾅｲﾖｳだ。0_4$","[UNTRANSLATED]","Ugh! ...Sion, I can't go on.",byId,1.00
s_000113,Alshark (System disk).hdm,0x065BB4,"一斉ﾆ引ｸﾝだぞ！@0ｾｲﾉｫｰ！0_6鈍ｲ音ﾄ共ﾆ、ﾕｯｸﾘﾄレバｰ6が下ﾆｻがｯﾃｲｷ、ﾔがﾃ機械6が停止ｼﾀ。0#V","[UNTRANSLATED]","Everyone, pull! Heave! The lever slowly gave way with a groan, and the machine stopped.",byId,1.00
s_000114,Alshark (System disk).hdm,0x0666C0,"我ﾗミュントスﾉ偉大ﾅﾙ老師@サｰトスﾊ、ドゥムナ老師が@ｵ亡ｸﾅﾘﾆﾅﾙ時、１ﾂﾉ品ｦ預ｶｯﾀﾉでｽ。0#P","[UNTRANSLATED]","Before he passed, Master We-Dumnah entrusted a single item to our master, Saatos.",byId,1.00
s_000115,Alshark (System disk).hdm,0x066746,"マントﾊ、ドゥムナ老師ﾉ@思念が込ﾒﾗﾚｼ物で、身ﾆﾂｹﾙ者ﾆ不思議ﾅ能力ｦ授ｹﾙｺﾄがでｷﾙ物ﾅﾉでｽ。0#P","[UNTRANSLATED]","Imbued with Master We-Dumnah's spirit, the mantle grants its wearer wondrous powers.",byId,1.00
s_000120,Alshark (System disk).hdm,0x067277,"今ﾏでﾉ試練ﾊ、ｺｺミカｰﾉ@試練ﾆ比べﾚば、戯ﾚ事ﾓ同じ。0#P","[UNTRANSLATED]","What you've faced was a game. This is the real test.",byId,1.00
s_000121,Alshark (System disk).hdm,0x0674AD,"ヤｰクｰ老師ﾉ元ﾍｵ急ぎｸだｻｲ。@ｿｼﾃ、ｿﾉ印ﾀﾙ銀ﾉ粉で彩ﾗﾚｼ掌ｦ見ｾﾙﾉでｽ。0#P","[UNTRANSLATED]","Hurry to Master Yaakuu. The silver dust on your palm is the sign.",byId,1.00
s_000122,Alshark (System disk).hdm,0x067966,"が開発ｼﾀばｶﾘﾉ物で、ﾏだ試ｼﾀｺﾄﾊﾅｲが威力ﾊ保証ｽﾙ。0@ｲざﾄｲｳ時ﾆ使ｳﾄｲｲだﾛｳ0#V","[UNTRANSLATED]","It's brand new. Untested, but powerful. Save it for when you're in a jam.",byId,1.00
s_000123,Alshark (System disk).hdm,0x067AFA,"惑星サｰタリアﾆﾊ、２ﾂﾉ幻影が存在ｽﾙ。@１ﾂﾊ、コｰリスﾉ塔。@ｿｼﾃ、ﾓｳ１ﾂがザイザル火山0#P","[UNTRANSLATED]","Two phantoms haunt the planet Sartaria: the Tower of Koris, and Zaizaru Volcano.",byId,1.00
s_000124,Alshark (System disk).hdm,0x067B4F,"惑星ﾉ中央、巨大ﾅ湖ﾆ浮ｶぶ@２ﾂﾉ島。@大ｷｲ方がコｰリス島。@小ｻｲ方がザイザル島ﾄｲｳ。0#P","[UNTRANSLATED]","In the planet's central lake are two islands: larger Koris, and smaller Zaizaru.",byId,1.00
s_000125,Alshark (System disk).hdm,0x067C05,"だが、サｰタリアﾆｱﾙ伝説でﾊザイザルﾉ火口ﾉ中ﾆﾊ、@ザイザｰ鉱ﾄｲｳ神秘ﾉ鉱石が@眠ｯﾃｲﾙﾄｲｳ。0#P","[UNTRANSLATED]","But legend has it that a mystic ore, Zaizaa Ore, sleeps inside Zaizaru's crater.",byId,1.00
s_000126,Alshark (System disk).hdm,0x067CC8,"だｯﾀ。@ｺﾉ鉱石ｦ持ｯﾃ行ｸﾄｲｲ。0_6ｿｳ言ｯﾃ、情報屋が差ｼ出ｼﾀ6ﾉﾊ、直径１ミリﾆﾓ満ﾀﾅｲ@6何ｶﾉ原石だｯﾀ。0#P","[UNTRANSLATED]","""Take this ore,"" the informant said, holding out a tiny speck of raw stone.",byId,1.00
s_000127,Alshark (System disk).hdm,0x067D8B,"だｶﾗ、実際ﾆどﾉ程度ﾉ威力がｱﾙ物ﾅﾉｶﾓ分ｶﾗﾅｲ。@だが、ｿﾚが唯一ﾉ手がｶﾘﾄﾅﾙﾊずだ。0_3ザイザｰ鉱ﾉ破片6ｦ手ﾆｲﾚﾀ。0#P","[UNTRANSLATED]","I don't know what kind of power it holds, but it's the only clue you've got. (Got the ore fragment!)",byId,1.00
s_000128,Alshark (System disk).hdm,0x06808F,"が手ｦ触ﾚﾙﾄ6石ﾊ、不思議ﾅ光ｦ放ﾁ始ﾒ、@6ｿﾉ下ｶﾗ階段が現ﾚﾀ。0#Q","[UNTRANSLATED]","As you touch the stone, it glows... revealing a staircase!",byId,1.00
s_000129,Alshark (System disk).hdm,0x0680DC,"惑星ティルスｦ治ﾒﾙ@ウュリア王国皇太子ザｰテ・コセ様ﾉ宮殿でｽ。0#P","[UNTRANSLATED]","This is the palace of Prince Zate-Kose of the Ulyria Kingdom.",byId,1.00
s_000130,Alshark (System disk).hdm,0x06821F,"ウィガﾉ司政官ﾊ、本当ﾆ残念ﾅｺﾄｦｼﾀが、大切ﾅマイクロ@チップｦｿﾁ達が余ﾉ元ﾆ届ｹﾃｸﾚﾀﾉが、何ﾖﾘﾉ救ｲだ。0#P","[UNTRANSLATED]","The Wiga administrator's betrayal was a blow, but you've saved us by bringing me this microchip.",byId,1.00
s_000132,Alshark (System disk).hdm,0x068369,"申ｼ訳ﾅｲ。@初代国王が生ｷﾃｲﾀﾉﾊ、@２００年以上ﾓ昔ﾉｺﾄ故、余ﾆﾊ分ｶﾘｶﾈﾙ。0#P","[UNTRANSLATED]","I'm sorry. That was over 200 years ago. The details are lost to time.",byId,1.00
s_000133,Alshark (System disk).hdm,0x0683B7,"だ。@惑星ウュルトリアﾉ王宮図書館でﾅﾗ、何ｶ手がｶﾘがﾂｶﾒﾙｶﾓｼﾚﾝ！0#P","[UNTRANSLATED]","Try the Royal Library on Wyrltoria. You may find a lead there!",byId,1.00
s_000135,Alshark (System disk).hdm,0x0684F8,"王ﾊ、何ｦｵ考ｴﾅﾉｶゾリアスﾄ開戦ｼﾃｵｷﾅがﾗ、兵ｦ押ｼ進ﾒﾖｳﾄｾず、@防戦一方。0#P","[UNTRANSLATED]","What is the king thinking? We're at war with Zolius, yet we only defend.",byId,1.00
s_000136,Alshark (System disk).hdm,0x068542,"結果、ゾリアスﾊ増長ｼ、@今ﾔｿﾉ兵力ﾊ、ウュリアﾄ互角0ｲﾔ、ｿﾚ以上ﾆﾅﾛｳﾄｼﾃｲﾙ。0#P","[UNTRANSLATED]","Now Zolius's forces rival our own... No, they're becoming even stronger!",byId,1.00
s_000137,Alshark (System disk).hdm,0x06882C,"でﾊ、ウュルトリアﾍﾉ@通行許可証ｦ持ｯﾃ行ｶﾚﾙﾄ@良ｶﾛｳ。0#P","[UNTRANSLATED]","You'll need this transit permit for Wyrltoria.",byId,1.00
s_000138,Alshark (System disk).hdm,0x0690BF,"惑星マｰズ行ｷﾉチケットﾊ、@２５０クレジットﾆﾅﾘﾏｽ。@ご利用ﾅｻｲﾏｽｶ？0#Y","[UNTRANSLATED]","A ticket to Mars is 250 CREDIT. Want to buy one?",byId,1.00
s_000139,Alshark (System disk).hdm,0x069149,"惑星ステア行ｷﾉチケットﾊ、@２２０クレジットﾆﾅﾘﾏｽ。@ご利用ﾅｻｲﾏｽｶ？0#Y","[UNTRANSLATED]","A ticket to Stea is 220 CREDIT. Want to buy one?",byId,1.00
s_000140,Alshark (System disk).hdm,0x069575,"ぞﾔﾊ、@ｱﾘがﾄｳござｲﾏｼﾀ。0ｿｳｿｳ、ﾏだ、ｵ礼ｦ@ｼﾃﾏｾﾝでｼﾀﾜﾈ。0_4ミｰア5私が、ﾏだ、エムリア様ﾆ仕ｴﾃｲﾀ頃、皇女様ﾉ部屋ﾉ額縁ﾉ裏ﾆ、護身用ﾉレイソｰドｦ隠ｼﾃｵｷﾏｼﾀﾉ。0_4ミｰア5ﾖﾛｼｹﾚば、ｵ使ｲｸだｻｲ。#S","[UNTRANSLATED]","Thank you. I almost forgot your reward. Back when I served the princess, I hid a Raysword behind a picture frame in her room. It's yours if you want it.",byId,1.00
s_000141,Alshark (System disk).hdm,0x069696,"ゴキブリﾖ、ゴキブリ！@ﾓｳｺﾝﾅ所、ｲﾔｧｰ‥‥！！46（エコｰｦｶｹﾃ読ﾓｳ！）0_46ﾏｯﾀｸ、休ﾝだｺﾄﾆ@46ﾅﾗﾅｶｯﾀﾉでｱｯﾀ！！#X","[UNTRANSLATED]","Roaches! So many roaches! Get me out of this dump! So much for a relaxing break...",byId,1.00
s_000142,Alshark (System disk).hdm,0x0698FE,"イｰル王ｦ殺ﾗｾﾙﾜｹﾆﾊ@ｲｶﾝ！！0_6騎士ﾊｿｳ叫ぶﾄ、腰ﾆ帯びﾀ@6レイソｰドｦ抜ｷ放ｯﾀ。@6ﾋﾙがｴﾙマントﾉ隙間ｶﾗ、@6彼が身ﾆﾂｹﾃｲﾙ甲冑が見ｴﾀ0#Z","[UNTRANSLATED]","""I won't let you kill King Eele-Kose!"" The knight drew his Raysword, his armor glinting from beneath a swirling cape.",byId,1.00
s_000143,Alshark (System disk).hdm,0x06A147,"スクラップ交換所5スクラップｦクレジットﾆ@両替ｼﾏｼｮｳ。0#P","[UNTRANSLATED]","Scrap Exchange: Trade your SCRAP for CREDIT.",byId,1.00
s_000144,Alshark (System disk).hdm,0x06A50B,"スクラップ屋5スクラップが、欲ｼｲﾝﾅﾗ、@勝手ﾆ持ｯﾃｯﾃｸﾚ。0#B","[UNTRANSLATED]","Scrap Yard: Want some SCRAP? Help yourself.",byId,1.00
s_000146,Alshark (System disk).hdm,0x06ABD6,"言ｲﾆｸｲﾝだが、どｳｼﾃﾓ@取ﾘ替ｴﾙ必要ﾉｱﾙパｰツが、結構、値段ﾉﾊﾙﾓﾉで、３００クレジットｶｶｯﾁﾏｳﾝだ。0#Y","[UNTRANSLATED]","Look, there's a part I have to replace. It's not cheap... gonna run you 300 CREDIT.",byId,1.00
s_000147,Alshark (System disk).hdm,0x06B0E0,"武器屋5ゾリアスﾄ戦端が開ｶﾚﾃｶﾗ、ｺﾉ星ﾆﾓ、奴ﾗﾉ殺人兵器が@大量ﾆ送ﾘ込ﾏﾚﾃｷﾃｲﾙ。0#G","[UNTRANSLATED]","Weapon Shop: Since the war with Zolius broke out, their weapons are all over.",byId,1.00
s_000148,Alshark (System disk).hdm,0x06B136,"スクラップ屋5スクラップｦクレジットﾆ@両替ｼﾏｼｮｳ。0#P","[UNTRANSLATED]","Scrap Shop: We buy SCRAP.",byId,1.00
s_000149,Alshark (System disk).hdm,0x06B5DF,"ど、どｺﾉ‥‥ｵ方ｶ‥‥存じ@‥‥ﾏｾﾝが‥‥、ゼクドゥルスﾉ‥‥火炎ﾆ‥‥ﾔﾗﾚ‥‥‥、ｺﾉ‥‥ｱﾘｻﾏ‥‥でｽ。0#P","[UNTRANSLATED]","I... I don't know who you are... but a monster's flames... left me like this...",byId,1.00
s_000150,Alshark (System disk).hdm,0x06B772,"達ﾊ、何者だ！@ゾリアスﾄﾉ交戦状態ﾆｱﾙ中、怪ｼｲ者ｦ通ｽｺﾄﾊでｷﾅｲ！0#B","[UNTRANSLATED]","Who are you?! We're at war with the Zolius! I can't let anyone suspicious pass!",byId,1.00
s_000152,Alshark (System disk).hdm,0x06C2E7,"ウュルトリア１ﾉ品ぞﾛｴ！@ｺｺで武器ｦ買ｯﾃ行ｹば、@恐ｲﾓﾝﾅｼｻ。0#G","[UNTRANSLATED]","Ulyria's #1 weapon shop! Buy from us and fear nothing!",byId,1.00
s_000155,Alshark (System disk).hdm,0x06C6F9,"イｰル様ﾉｵ側ﾆ仕ｴﾃｲﾙ@デュｰク・ギｰデル様ﾊ、@ウュリア人ﾆﾊ珍ｼｲ赤毛ｦ@ﾅｻｯﾃﾏｽﾉ。0#P","[UNTRANSLATED]","Duke Giedel, who serves King Eele-Kose, has red hair--a rarity among Ulyrians.",byId,1.00
s_000158,Alshark (System disk).hdm,0x06D836,"彼女ﾆ伝ｴﾃｸだｻｲ。@エムリアﾊ、一緒ﾆ王宮ｦ抜ｹ@出ｼﾃ遊ﾝだｱﾉ日ｦ、一生、@忘ﾚﾏｾﾝﾄ。#S","[UNTRANSLATED]","Tell her... Emuria will never forget the day we snuck out of the palace together.",byId,1.00
s_000159,Alshark (System disk).hdm,0x06E369,"確ｶﾆ命ﾊﾅ‥‥0_4$
5ﾔﾊﾘ、勘違ｲｼﾃｲﾙﾖｳだﾅ0ｵﾏｴ達ﾊ、ザｰテがどｳｲｳ男ｶ知ﾗﾇﾉだ。0_4$
5ﾏｱ良ｲ。@惑星ティルスﾆ戻ﾚばﾊｯｷﾘ@ｽﾙだﾛｳ。0_4$
5ｿｳだ、噂ｦ流ｼ、ｵﾏｴ達が、イｰル王ｦ暗殺ｼﾀｺﾄﾆｼﾃ@ｵｲﾃﾔﾙ。0_4$
5ｿｳｽﾚば、簡単ﾆザｰテﾉ元ﾆ行ｸｺﾄが、でｷﾙだﾛｳｶﾗﾅ0#K","[UNTRANSLATED]","I'll let you live... for now. You're fools. You have no idea who Zate really is. Fine. You'll find out on Planet Tirus. I'll even help... by framing you for King Eele-Kose's murder! That should get you to Zate in no time.",byId,1.00
s_000160,Alshark (System disk).hdm,0x06E516,"王ﾊ、慈悲深ｲｵ方だ。0_4$
5ｺﾚでｵﾏｴ達ﾉ罪ｦ許ｽばｶﾘでﾊﾅｸ、約束通ﾘ、望ﾐｦ@ｶﾅｴﾃﾔﾛｳﾄｵｯｼｬｯﾃ@ｵﾗﾚﾙ。0#Z","[UNTRANSLATED]","The King is merciful. Not only are your crimes forgiven, but he will grant your wish as promised.",byId,1.00
s_000161,Alshark (System disk).hdm,0x06F127,"主ﾆ秘力ﾉ奥義ﾉﾅﾝﾀﾙｶｦ伝ｴﾙ前ﾆ、ﾏずﾊ、カｰマﾆ@ﾂｲﾃ、ﾜｼが、師ドゥムナﾖﾘ聞ｲﾀｺﾄｦ話ｻﾈばﾅﾙﾏｲ。0#P","[UNTRANSLATED]","Before I teach you the ultimate power, I must tell you of Karma, as my master We-Dumnah told me.",byId,1.00
s_000162,Alshark (System disk).hdm,0x06F485,"だｹﾊ、違ｯﾃｲ6ﾀ。ｱﾉ時、ドゥムナﾉ棺ﾆ触ﾚ6ﾀﾄｷﾆ、瞬間的ﾆ流ﾚ去ｯﾃｲ6ｯﾀｱﾉ記憶ﾉ映像が、再びﾖﾐ6がｴﾙ。ｱﾚﾊ‥‥0#P","[UNTRANSLATED]","But something was different. The vision I saw when I touched We-Dumnah's coffin... it's all coming back.",byId,1.00
s_000164,Alshark (System disk).hdm,0x06F562,"ラルアﾄカｰマﾉ争ｲﾊ、種族ﾉ宿命ﾄｼﾃ、カｰマﾊ、宇宙ﾉ@崩壊ｦ、ラルアﾊ、宇宙ﾉ維持ｦ目的ﾆ戦ｯﾃｷﾀ。0#P","[UNTRANSLATED]","The conflict between Larua and Karma is our destiny. Karma seeks to destroy the universe; Larua fights to protect it.",byId,1.00
s_000165,Alshark (System disk).hdm,0x06F5C5,"時ﾆﾅｯﾃ、ラルアﾉ指導者ﾊ気がﾂｲﾀﾉじｬ。0_ｺﾉ争ｲ自体が、ｽﾅﾜﾁ、@ラルアﾄカｰマが様々ﾅ宇宙ﾉ@生命体ﾆ融合ｼ戦ｲｦ繰ﾘ広げﾙｺﾄｿﾉﾓﾉが、宇宙ｦ崩壊ｻｾﾃｼﾏｳﾉでﾊﾅｲｶﾄ。0#P","[UNTRANSLATED]","At last, the leaders of Larua saw the truth. Their endless war with Karma, fought through the bodies of others, was unraveling reality itself.",byId,1.00
s_000166,Alshark (System disk).hdm,0x06F658,"だが、カｰマﾉ野望ｦ打ﾁ砕ｸ@ﾀﾒﾆﾊ、ラルアﾓﾏﾀ、他ﾉ@生命体ﾉ肉体ｦ借ﾘﾙ必要が@ｱｯﾀ。0#P","[UNTRANSLATED]","But to defeat Karma, Larua had to fight fire with fire... by using hosts.",byId,1.00
s_000167,Alshark (System disk).hdm,0x06F6AC,"ラルアﾉ肉体ﾄｼﾃ、@他ﾉ生命体ﾉ代ﾜﾘｦ果ﾀｽ肉体ｦ創ﾘ出ｼﾀﾉじｬ。0#P","[UNTRANSLATED]","So they created vessels to act as hosts for Larua.",byId,1.00
s_000168,Alshark (System disk).hdm,0x06F747,"以降、ラルアﾊ、カｰマﾆ@ﾎﾄﾝど負ｹﾅｶｯﾀｿｳじｬ。0_師ドゥムナﾊﾅｧ、ｲﾔ、正確ﾆｲｳﾄ、師ﾆ融合ｼﾀラルアﾊ、ラルアﾉ戦士でﾓｿﾉ経験ﾄ戦歴ﾆｵｲﾃ、他ﾆ追随ｦ許ｻﾅｲ@ﾎどﾉ力ｦ持ｯﾃｵｯﾀ。0#P","[UNTRANSLATED]","After that, Larua almost always won. The Larua fused with We-Dumnah was the most powerful of all, a warrior whose experience was second to none.",byId,1.00
s_000169,Alshark (System disk).hdm,0x06F7E9,"融合ｼﾀマｰズ人。@ｽﾅﾜﾁ、師ドゥムナﾉ方が問題じｬｯﾀ。0#P","[UNTRANSLATED]","The problem wasn't Larua, but We-Dumnah himself.",byId,1.00
s_000171,Alshark (System disk).hdm,0x06F86E,"ラルアﾉ戦士ﾄｼﾃ仕立ﾃｱげﾗﾚﾙﾊずﾉマｰズ人２０億人ｦ、２万隻ﾉ大艦隊ｦ用ｲﾃ、@惑星ラルアｶﾗ脱出ｻｾﾀﾉﾖ。0#P","[UNTRANSLATED]","He led an exodus of 2 billion Martians, saving them from being turned into Larua's army.",byId,1.00
s_000172,Alshark (System disk).hdm,0x06F9E5,"師ドゥムナﾉ秘力ﾉ奥義ﾄﾊ、@カｰマｦ肉体ﾆ封じ込ﾒ、@ｿﾉﾏﾏ滅ｽﾙ法ﾉｺﾄﾖ。0#P","[UNTRANSLATED]","His secret art: to seal Karma within himself, and perish with it.",byId,1.00
s_000173,Alshark (System disk).hdm,0x06FA2B,"力ﾊﾅｧ、ｺﾉ珠ﾉ力ﾅﾉﾖ0_6ｿｳ言ｯﾃ、ラミュｰが取ﾘ出ｼ6ﾀﾉﾊ、黒真珠ﾉﾖｳﾅ黒色ｦｼ6ﾀ宝石で、緑ﾉ光沢ｦ持ﾁ、ｿﾉ6台座が革紐で結ばﾚﾃｲﾀ。0#P","[UNTRANSLATED]","The power... it's the power of this orb. He held up a black pearl with a green sheen, tied to a leather strap.",byId,1.00
s_000175,Alshark (System disk).hdm,0x06FB8B,"珠が@師ドゥムナﾉ物でｱｯﾀﾖｳﾆ、今ﾊ、遺志ｦ継ぐ者ﾉ物じｬ。0#P","[UNTRANSLATED]","The orb was We-Dumnah's. Now it's for his successor.",byId,1.00
s_000176,Alshark (System disk).hdm,0x06FC4B,"ば、行ｸが良ｲ。@行ｯﾃ、自ﾗﾉ手でマｰズ人ﾉ@未来ｦ切ﾘ開ｸﾉじｬ！0#P","[UNTRANSLATED]","Now, go! The future of the Martians is in your hands",byId,1.00
s_000177,Alshark (System disk).hdm,0x06FD6E,"が、３００年ﾓ生ｷﾄﾙｺﾄｦ不思議ﾆ思ｯﾄﾙﾖｳじｬﾅ。0ｿﾉ秘密ﾊ、実ﾊ、ｺﾉ星ﾉ溶岩地帯ﾆ潜ﾑ火炎獣ﾆｱﾙﾝじｬ。0#P","[UNTRANSLATED]","Wondering how I've lived 300 years? The secret is the Fire Beast that lurks in this planet's lava zone.",byId,1.00
s_000179,Alshark (System disk).hdm,0x070092,"ドックﾉ使用ﾆ関ｼﾃﾊ、@１５００クレジットﾉ使用料ｦ@頂ｷﾏｽが‥‥@使用ﾅｻｲﾏｽｶ？0#Y","[UNTRANSLATED]","The fee for using the dock is 1500 CREDIT. Will you pay?",byId,1.00
s_000180,Alshark (System disk).hdm,0x070395,"惑星ビュｰト機動上ﾆ@位置ｽﾙ連邦ﾉ軍事ステｰションでｽ。0#P","[UNTRANSLATED]","This is the Federation military station in Bute's orbit.",byId,1.00
s_000181,Alshark (System disk).hdm,0x070758,"スクラップ屋5勝敗ﾉ帰趨ﾊ、メカニックﾉ@腕ｼだｲだぜ！0#P","[UNTRANSLATED]","Winning or losing... it all comes down to the mechanic!",byId,1.00
s_000182,Alshark (System disk).hdm,0x0708F4,"達ﾊ、ノｰザンﾉ砦でｱｯﾀ‥‥0_4$
5君がドクウェルﾄｲｳ帝国軍ﾉ@脱走兵ｶ？0#P","[UNTRANSLATED]","You're Docwell? The deserter from the Zolius Empire?",byId,1.00
s_000183,Alshark (System disk).hdm,0x070975,"申ｽ。0_4$
5訳ｱｯﾃ、ベック・ゴｰギャンﾄｲｳ男ｦ捜ｼﾃｲﾙﾉだが、@心当ﾀﾘﾊﾅｲだﾛｳｶ。0#P","[UNTRANSLATED]","I'm looking for a man named Beck Gauguin. Have you seen him around?",byId,1.00
s_000184,Alshark (System disk).hdm,0x0709F8,"何ｦｶｸｿｳ、俺ﾊ、ベック参謀ﾉ部下でﾈ。@一緒ﾆ脱走ｼﾃｷﾀﾝだ。0#P","[UNTRANSLATED]","I served under Commander Beck. We deserted together.",byId,1.00
s_000185,Alshark (System disk).hdm,0x070A57,"参謀ﾊ、サリバン将軍ﾆ命令が@下ｯﾀｱﾙ作戦ﾆ反対ｼﾃ、ｿﾚｦ止ﾒﾙ為ﾆ脱走ｼﾀﾝだ。0#P","[UNTRANSLATED]","Beck opposed an order from Novel Sullivan. He deserted to stop the op.",byId,1.00
s_000186,Alshark (System disk).hdm,0x070B25,"でﾓ太陽でﾓ何でﾓ@吹ｷ飛ばｼﾁﾏｳｺﾄがでｷﾙ@ｸﾗｲﾉ威力がｱﾙﾗｼｲ。0_4$
5ｿﾚで、ベック殿ﾊ、どｺﾆ‥‥0#P","[UNTRANSLATED]","They say it's got the power to shatter a sun. And Beck... where is he?",byId,1.00
s_000187,Alshark (System disk).hdm,0x070B7F,"俺ﾓ止ﾒﾀﾝだｹど聞ｶﾅｸｯﾃﾖ。@惑星ゾカヘルﾉ宙軍補給基地ﾆ@向ｶｯﾀﾖ。!0#P","[UNTRANSLATED]","I couldn't stop him. He's headed for the Zokaheru supply base.",byId,1.00
s_000188,Alshark (System disk).hdm,0x070C0A,"サイコジェネレｰタｶﾗ発ｻﾚﾙ特殊精神波ｦ止ﾒﾙｺﾄﾉでｷﾙリングｻ。0_4$
5ﾜｶｯﾀ、ｱﾘがﾄｳ。#S","[UNTRANSLATED]","This ring blocks the Psycho Generator's psychic waves. Got it, thanks.",byId,1.00
s_000189,Alshark (System disk).hdm,0x070D87,"ベック・ゴｰギャンﾄｲｳ男ｦ捜ｼﾃｲﾙﾉだが、@心当ﾀﾘﾊﾅｲだﾛｳｶ。0#P","[UNTRANSLATED]","I'm looking for a man named Beck Gauguin. Seen him?",byId,1.00
s_000193,Alshark (System disk).hdm,0x0718E7,"だが、ｺｲﾂﾊ、一筋縄じｬｲｶﾈｪぜ。@分ｶｯﾀﾄｺﾛで、奴ﾗﾉ基地ｶﾗぶﾝどﾙｼｶ方法ﾊﾈｪｶﾗﾅ0#P","[UNTRANSLATED]","Knowing where it is won't help. We still have to raid their base for it.",byId,1.00
s_000194,Alshark (System disk).hdm,0x071934,"ず、惑星アスクﾉ帝国資源発掘基地ﾆﾊ、ウィｰガｰ鉱ﾄｲｳ@航宙艦ﾉフレｰムﾆ使ﾜﾚﾙ新型素材が開発ｻﾚﾀｿｳだ。0#P","[UNTRANSLATED]","Word is, the Empire's base on Planet Ask has a new material for ship frames: Weeger Ore.",byId,1.00
s_000196,Alshark (System disk).hdm,0x071A3B,"辺ﾘﾉ惑星だｯﾀﾗ、ﾏず、惑星ポレダが手薄ﾄｲｴﾙﾅ。@ﾏｱ、装備自体が旧式だｶﾗﾅ。0#P","[UNTRANSLATED]","If you're looking for a weak spot, try Planet Poreda. Their tech is ancient.",byId,1.00
